"supervision_total","blackcard_total","ecommerce_total","order_count","total_price","city_id","gender","refund_fee","last_buytime","churn"
"2225","0","0","1","2225","3301","1","0","1556417424","1"
"1575","0","0","1","1575","3301","1","0","1557019201","1"
"2499","52075","0","11","54574","0201","2","0","1574947768","1"
"5591","207428","0","25","213019","0101","2","0","1587270827","1"
"1750","0","0","1","1750","4403","1","0","1557135407","1"
"2550","0","0","1","2550","4401","2","0","1557209390","1"
"3510","0","0","2","3510","4403","1","0","1557456608","1"
"3375","136519","0","11","139894","0101","1","0","1584436465","1"
"1650","8650","0","2","10300","0201","2","0","1568873491","1"
"1650","30585","0","16","32235","0101","2","0","1576305722","1"
"2375","0","0","1","2375","0201","1","0","1558278817","1"
"2850","0","0","1","2850","0101","1","0","1558324234","1"
"1750","0","0","1","1750","4403","2","0","1558670418","1"
"2300","0","0","2","2300","4403","1","0","1559967192","1"
"1650","0","0","1","1650","3301","1","0","1559290674","1"
"3410","35098","0","10","38508","0101","1","0","1572408646","1"
"2100","0","0","1","2100","0101","2","0","1559875255","1"
"2249","0","0","2","2249","0101","2","0","1560831210","1"
"1775","1853","0","3","3628","0101","2","0","1571616171","1"
"2501.75","0","0","2","2501.75","3205","1","0","1560831668","1"
"2349","0","0","2","2349","0201","2","0","1560329639","1"
"1750","0","0","1","1750","5001","1","0","1561686235","1"
"1875","0","0","1","1875","0101","2","0","1560403906","1"
"1950","0","0","1","1950","0201","2","0","1560417989","1"
"1900","0","0","1","1900","0201","2","0","1560679430","1"
"3310","0","0","2","3310","3301","1","0","1560837034","1"
"1550","0","0","1","1550","4401","1","0","1560860275","1"
"1550","82109","0","17","83659","0201","2","0","1578463983","1"
"3099","0","0","2","3099","5001","1","0","1564137641","1"
"3125","0","0","1","3125","4201","1","0","1561017340","1"
"2349","0","0","2","2349","3301","2","0","1598342244","1"
"3836.25","0","0","2","3836.25","3301","2","0","1564452867","1"
"4000","0","0","1","4000","4403","2","0","1561271508","1"
"1900","0","0","1","1900","0101","2","0","1561272442","1"
"3510","0","0","2","3510","3301","1","0","1561341348","1"
"2349","0","0","2","2349","0201","1","0","1568120683","1"
"1750","14923","0","4","16673","0101","2","0","1571380440","1"
"1575","0","0","1","1575","4403","2","0","1561601410","1"
"2599","0","0","1","2599","0101","2","0","1561688139","1"
"2173","0","0","1","2173","5001","1","0","1561690380","1"
"1600","130818","0","19","132418","0201","1","0","1575167413","1"
"2375","0","0","1","2375","4201","2","0","1561794986","1"
"2018.5","127853","0","10","129871.5","0201","2","0","1585632801","1"
"5230","0","0","3","5230","4401","2","0","1567476555","1"
"3075","79184","0","12","82259","0201","1","0","1576734107","1"
"2500","0","0","1","2500","4201","2","0","1562980180","1"
"3175","0","0","1","3175","0101","1","0","1563345928","1"
"1750","1253","0","3","3003","0101","1","0","1569329086","1"
"1750","7340","0","6","9090","0101","2","0","1573809696","1"
"3200","0","0","1","3200","1201","1","0","1565168773","1"
"2400","0","0","1","2400","0101","2","0","1563521607","1"
"3510","0","0","2","3510","4403","2","0","1563528655","1"
"1980","0","0","1","1980","0201","1","0","1563607547","1"
"2241.75","0","0","1","2241.75","0201","2","0","1564107184","1"
"2400","77626","0","12","80026","0201","2","0","1590222637","1"
"3050","0","0","1","3050","0101","2","0","1564018491","1"
"1750","0","0","1","1750","0201","2","0","1564048003","1"
"1727.5","0","0","1","1727.5","0201","2","0","1566025551","1"
"1775","0","0","1","1775","4403","1","0","1564205740","1"
"7366","0","0","2","7366","4201","2","0","1564634040","1"
"2149","0","0","2","2149","0201","2","0","1568602096","1"
"1550","1185","0","2","2735","0101","1","0","1568969726","1"
"2225","0","0","1","2225","1201","2","0","1564550149","1"
"2250","30700","0","2","32950","0101","2","0","1573471914","1"
"2070","0","0","1","2070","0101","1","0","1566098362","1"
"2299","21861","0","7","24160","0101","2","0","1577083822","1"
"1750","11069","0","4","12819","0101","2","0","1585452707","1"
"1750","0","0","1","1750","4403","2","0","1565314777","1"
"5655.3901","0","0","2","5655.3901","0201","2","0","1565414894","1"
"3550","0","0","1","3550","5001","1","0","1572339345","1"
"2050","0","0","1","2050","1201","1","0","1566797620","1"
"1847","1496","0","3","3343","0101","2","0","1567644762","1"
"1700","0","0","1","1700","4403","2","0","1566352253","1"
"1750","2925","0","2","4675","0101","2","0","1572762896","1"
"1975","0","0","1","1975","3301","1","0","1566638363","1"
"2349","35285","0","7","37634","0101","2","0","1576638827","1"
"3710","19799","0","5","23509","0201","1","0","1573809697","1"
"7210","0","0","2","7210","0201","1","0","1572392935","1"
"1750","0","0","1","1750","0201","1","0","1567561841","1"
"2025","0","0","1","2025","3301","2","0","1573465750","1"
"1750","0","0","1","1750","0201","1","0","1567824059","1"
"1750","0","0","1","1750","0201","1","0","1567941001","1"
"1858","0","0","1","1858","4403","2","0","1568189102","1"
"2975","0","0","1","2975","0201","2","0","1570677579","1"
"1750","1413","0","2","3163","0101","2","0","1572487077","1"
"1875","0","0","1","1875","0101","2","0","1569075479","1"
"2186.75","0","0","1","2186.75","0201","1","0","1576462678","1"
"4987","0","0","2","4987","4401","2","0","1569814073","1"
"2875","0","0","1","2875","5001","2","0","1570541275","1"
"3510","0","0","2","3510","0201","1","0","1570604825","1"
"3041.25","0","0","2","3041.25","0201","1","0","1571639958","1"
"1750","26079","0","5","27829","0101","1","0","1609137346","1"
"1750","0","0","1","1750","0101","2","0","1571298301","1"
"1750","0","0","1","1750","4401","2","0","1573521500","1"
"6903","95742","0","7","102645","0101","2","0","1596191386","1"
"2000","0","0","1","2000","4403","2","0","1573737894","1"
"3510","1280","0","4","4790","0101","2","0","1600997566","1"
"4210","4147","0","4","8357","0201",,"400","1609078012","1"
"5109","0","0","2","5109","4403",,"200","1564544638","1"
"4326.7002","0","0","2","4326.7002","3301",,"200","1601482178","1"
"0","3533","0","1","3533","0101",,"1","1537346566","1"
"0","3893","0","1","3893","0101",,"1","1537349393","1"
"0","7306","0","2","7306","0101",,"1","1538621350","1"
"0","3500","0","1","3500","0101",,"1","1537610014","1"
"0","5028","0","1","5028","0101",,"1","1537787082","1"
"0","23878","0","1","23878","0101",,"1","1537860688","1"
"0","3470","0","1","3470","0101",,"1","1538027132","1"
"0","18420","0","1","18420","0101",,"1","1538455290","1"
"0","14000","0","1","14000","0101",,"1","1538644127","1"
"0","3500","0","1","3500","0101",,"1","1538897840","1"
"0","28420","0","1","28420","0101",,"1","1539056649","1"
"0","9500","0","1","9500","0101",,"1","1539057692","1"
"0","22944","0","1","22944","0101",,"1","1539411976","1"
"0","3500","0","1","3500","0101",,"1","1539496876","1"
"3269.25","0","0","2","3269.25","3301",,"300","1573541835","1"
"4813","0","0","2","4813","4403",,"599","1587890965","1"
"4505.6299","0","0","2","4505.6299","4403",,"4506","1595330400","1"
"5772","0","0","2","5772","4403",,"200","1569381112","1"
"11270","0","0","2","11270","0101",,"300","1584672663","1"
"5145","0","0","2","5145","0201",,"200","1587961419","1"
"0","42199","0","3","42199","0101",,"1","1537604226","1"
"0","5500","0","1","5500","0101",,"1","1537616951","1"
"2534","0","0","2","2534","0101","2","0","1563071208","1"
"4000","0","0","1","4000","0201","1","0","1562147154","1"
"2750","0","0","1","2750","4401","1","0","1562482999","1"
"6825","0","0","2","6825","0101","2","0","1562551448","1"
"1842.5","0","0","1","1842.5","0101","1","0","1562852171","1"
"1550","0","0","1","1550","0101","2","0","1562559293","1"
"3200","0","0","1","3200","4403","1","0","1563331918","1"
"2007.25","0","0","1","2007.25","3301","1","0","1564478356","1"
"1750","0","0","1","1750","0101","2","0","1562899910","1"
"1725","0","0","1","1725","0201","2","0","1564815846","1"
"3849","0","0","2","3849","4201","1","0","1564645007","1"
"5748","0","0","4","5748","0201","2","0","1565939525","1"
"1750","0","0","1","1750","0201","2","0","1563340268","1"
"1975","94997","0","8","96972","0101","2","0","1577371078","1"
"2375","0","0","1","2375","4201","1","0","1564195849","1"
"3510","0","0","2","3510","4201","1","0","1564047193","1"
"19110","0","0","4","19110","0201","2","0","1564484901","1"
"1900","0","0","1","1900","4403","2","0","1565355583","1"
"2100","2900","0","2","5000","0101","2","0","1570415804","1"
"2349","13038","0","5","15387","0101","1","0","1570700797","1"
"2088","900","0","2","2988","0201","2","0","1567738217","1"
"2450","0","0","1","2450","0201","1","0","1565404471","1"
"2400","17799","0","3","20199","0101","1","0","1594563539","1"
"3041.5","0","0","2","3041.5","4401","2","0","1565586872","1"
"3939","0","0","2","3939","0201","2","0","1565933649","1"
"1750","3550","0","2","5300","0101","1","0","1577582396","1"
"1750","0","0","1","1750","0101","2","0","1567408705","1"
"3100","0","0","1","3100","0101","2","0","1569717409","1"
"1750","700","0","2","2450","0201","1","0","1578565678","1"
"2350","0","0","1","2350","0201","2","0","1569285758","1"
"3075","0","0","1","3075","0101","1","0","1570079810","1"
"1750","0","0","1","1750","0101","2","0","1570861413","1"
"1550","0","0","1","1550","4403","2","0","1573442991","1"
"2025","0","0","1","2025","3301","1","0","1574216579","1"
"1607","0","0","1","1607","4401","1","0","1576151828","1"
"3510","0","0","2","3510","3301",,"200","1569145291","1"
"4210","0","0","2","4210","0201",,"400","1595843150","1"
"4252.2202","0","0","2","4252.2202","4403",,"200","1584325096","1"
"0","16266","0","3","16266","0101",,"1","1537529386","1"
"0","3500","0","1","3500","0101",,"1","1537265175","1"
"0","4808","0","1","4808","0101",,"1","1537324803","1"
"0","3000","0","1","3000","0101",,"1","1537686400","1"
"0","6200","0","1","6200","0101",,"1","1537779030","1"
"0","35000","0","1","35000","0101",,"1","1538189182","1"
"0","3500","0","1","3500","0101",,"1","1538034459","1"
"0","5000","0","1","5000","0101",,"1","1538381568","1"
"0","20844","0","2","20844","0101",,"1","1538917377","1"
"0","5000","0","1","5000","0101",,"1","1538543850","1"
"0","20000","0","1","20000","0101",,"1","1538554275","1"
"0","9581","0","1","9581","0101",,"1","1538560479","1"
"0","3500","0","1","3500","0101",,"1","1538658410","1"
"0","10000","0","1","10000","0101",,"1","1538722969","1"
"0","26246","0","1","26246","0101",,"1","1538739075","1"
"0","3566","0","1","3566","0101",,"1","1538796438","1"
"0","14322","0","1","14322","0101",,"1","1538805984","1"
"0","6225","0","1","6225","0101",,"1","1538898309","1"
"0","5600","0","1","5600","0101",,"1","1538889243","1"
"0","8722","0","1","8722","0101",,"1","1539595975","1"
"0","3500","0","1","3500","0101",,"1","1539591088","1"
"0","5832","0","1","5832","0101",,"1","1540632299","1"
"0","9800","0","1","9800","0101",,"1","1541835772","1"
"4704","0","0","2","4704","0101",,"245","1605683652","1"
"5713.25","0","0","3","5713.25","4403",,"2603","1568790068","1"
"5089.1401","0","0","2","5089.1401","4403",,"400","1588207968","1"
"3720","0","0","2","3720","4401",,"1001","1599386798","1"
"3705","0","0","2","3705","0201",,"200","1574238108","1"
"0","10213","0","1","10213","0101",,"1","1537332180","1"
"0","8919","0","1","8919","0101",,"1","1537506222","1"
"0","3038","0","1","3038","0101",,"1","1537671367","1"
"0","16236","0","2","16236","0101",,"1","1537784819","1"
"0","5720","0","1","5720","0101",,"1","1537959654","1"
"0","112080","0","3","112080","0101",,"1","1540174254","1"
"0","4853","0","1","4853","0101",,"1","1538379957","1"
"0","11600","0","2","11600","0101",,"1","1538917927","1"
"0","20000","0","1","20000","0101",,"1","1538470791","1"
"0","5000","0","1","5000","0101",,"1","1538548078","1"
"0","24227","0","1","24227","0101",,"1","1538724608","1"
"0","3500","0","1","3500","0101",,"1","1538802143","1"
"0","37390","0","1","37390","0101",,"1","1545558910","1"
"0","4370","0","1","4370","0101",,"1","1540636799","1"
"0","12410","0","2","12410","0101",,"1","1543732956","1"
"1999","0","0","2","1999","0201",,"399","1520068368","1"
"3198.2","260","0","3","3458.2","0101",,"1","1545557692","1"
"1680.2","20348","0","4","22028.199","0101",,"1","1555666905","1"
"1589.8","0","0","1","1589.8","0101",,"1590","1533045943","1"
"1300","0","0","1","1300","4403",,"1300","1543150337","1"
"5343","0","0","2","5343","4401",,"100","1545183360","1"
"1500","0","0","1","1500","4401",,"1500","1544236698","1"
"1881","0","0","1","1881","4201",,"1881","1546264336","1"
"2270","0","0","1","2270","4201",,"2270","1561357731","1"
"1750","0","0","1","1750","4403",,"1750","1554970515","1"
"1300","0","0","1","1300","0101",,"1300","1544670012","1"
"1740","0","0","1","1740","4201",,"1740","1548158582","1"
"1950","0","0","1","1950","3301",,"1950","1555646689","1"
"2549","0","0","2","2549","0101",,"999","1554173753","1"
"3510","0","0","2","3510","3301",,"2911","1555463933","1"
"4714","0","0","2","4714","4201",,"4714","1554010628","1"
"3510","0","0","2","3510","3301",,"200","1558941351","1"
"4943","0","0","2","4943","4403",,"1319","1574232592","1"
"2225","0","0","1","2225","3205",,"2225","1572428846","1"
"2625","0","0","1","2625","0101",,"2625","1566020364","1"
"7610","0","0","2","7610","4401",,"3971","1569030666","1"
"5638","0","0","3","5638","4201",,"2128","1577080492","1"
"1750","0","0","1","1750","4201",,"1750","1578967098","1"
"3920","0","0","2","3920","3301",,"1600","1595211404","1"
"4014","15300","0","6","19314","0101",,"200","1605357779","1"
"3180","0","0","2","3180","4403",,"258","1602824318","1"
"4401","0","0","2","4401","3301",,"17","1600580460","1"
"0","5970","0","1","5970","0101",,"1","1537237199","1"
"0","19680","0","1","19680","0101",,"1","1537258435","1"
"599","0","0","1","599","0201",,"599","1585195128","1"
"2839","0","0","1","2839","0201",,"2839","1591332113","1"
"4557.0801","0","0","2","4557.0801","0201",,"200","1601441977","1"
"3056.75","0","0","2","3056.75","0201",,"599","1602408225","1"
"8232","0","0","2","8232","5001",,"7820","1608259228","1"
"0","8505","0","1","8505","0101",,"1","1537491288","1"
"0","5099","0","1","5099","0101",,"1","1537761187","1"
"0","11931","0","1","11931","0101",,"1","1538372913","1"
"0","3551","0","1","3551","0101",,"1","1538382785","1"
"0","10500","0","1","10500","0101",,"1","1538384913","1"
"0","3500","0","1","3500","0101",,"1","1538388704","1"
"0","4110","0","1","4110","0101",,"1","1538456541","1"
"0","11844","0","1","11844","0101",,"1","1538544915","1"
"0","10000","0","1","10000","0101",,"1","1538563631","1"
"0","1855","0","1","1855","0101",,"1","1560827229","1"
"0","22367","0","3","22367","0101",,"1","1541322356","1"
"0","3500","0","1","3500","0101",,"1","1538805429","1"
"0","6345","0","1","6345","0101",,"1","1538807231","1"
"0","2041","0","1","2041","0101",,"1","1538823023","1"
"0","121872","0","3","121872","0101",,"1","1545389052","1"
"0","3500","0","1","3500","0101",,"1","1538899783","1"
"0","27000","0","1","27000","0101",,"1","1538901776","1"
"0","3500","0","1","3500","0101",,"1","1538908938","1"
"0","7140","0","1","7140","0101",,"1","1539574863","1"
"4663.23","0","0","2","4663.23","4401",,"200","1565760815","1"
"1725","0","0","1","1725","3301","2","0","1559720193","1"
"1750","0","0","1","1750","0201","2","0","1559468643","1"
"3325","0","0","1","3325","4201","1","0","1559616745","1"
"1750","107190","0","14","108940","0201","2","0","1573535374","1"
"3978","0","0","2","3978","4201","1","0","1560131468","1"
"1650","0","0","1","1650","0201","2","0","1559802804","1"
"2675","0","0","1","2675","4201","1","0","1563327029","1"
"2174","4392","0","4","6566","0201","2","0","1584345541","1"
"2050","0","0","1","2050","0101","2","0","1560751911","1"
"2375","0","0","1","2375","3301","1","0","1568796507","1"
"3250","0","0","1","3250","5001","1","0","1565328582","1"
"2050","0","0","1","2050","0101","2","0","1560824652","1"
"2075","0","0","1","2075","4403","1","0","1566436414","1"
"2349","31000","0","3","33349","3301","1","0","1571883490","1"
"2725","0","0","1","2725","0101","1","0","1561175300","1"
"2149","26112","0","3","28261","0201","2","0","1572924960","1"
"1550","0","0","1","1550","0101","2","0","1561732400","1"
"2550","0","0","1","2550","4403","1","0","1561777044","1"
"4485","0","0","2","4485","3301","1","0","1562069109","1"
"2325","15034","0","6","17359","0201","1","0","1595903792","1"
"1925","0","0","1","1925","0201","1","0","1562040233","1"
"2000","0","0","1","2000","3301","1","0","1562285192","1"
"1743.5","37768","0","8","39511.5","0101","2","0","1570940965","1"
"1750","0","0","1","1750","0101","1","0","1562207598","1"
"2200","16895","0","5","19095","0101","2","0","1570700796","1"
"1750","23936","0","7","25686","0201","2","0","1573557859","1"
"1675","0","0","1","1675","4403","2","0","1563288658","1"
"1750","0","0","1","1750","0101","1","0","1563579414","1"
"2824","0","0","2","2824","3301","1","0","1563586539","1"
"2349","0","0","2","2349","0101","1","0","1563775440","1"
"2075","0","0","1","2075","0101","1","0","1563977500","1"
"1750","903","0","2","2653","0101","2","0","1568258983","1"
"2149","0","0","2","2149","3301","2","0","1564545157","1"
"1750","12639","0","3","14389","0201","2","0","1570724365","1"
"1550","54571","0","11","56121","0101","1","0","1576735802","1"
"1750","0","0","1","1750","4403","1","0","1571923956","1"
"1950","0","0","1","1950","0101","1","0","1574649210","1"
"5538","0","0","2","5538","0101","1","0","1564816096","1"
"2660.5","8147","0","3","10807.5","0101","1","0","1590737371","1"
"3249","0","0","2","3249","0201","2","0","1565498439","1"
"1600","0","0","1","1600","0101","1","0","1565665142","1"
"3510","0","0","2","3510","4403","1","0","1566350993","1"
"2725","0","0","1","2725","5001","2","0","1566952903","1"
"1985","21374","0","4","23359","0101","1","0","1574594512","1"
"2225","0","0","1","2225","4403","2","0","1567836721","1"
"1750","0","0","1","1750","0201","2","0","1569572320","1"
"3510","13956","0","4","17466","0101","2","0","1577065573","1"
"2349","0","0","2","2349","0101","1","0","1569806639","1"
"1897.5","0","0","1","1897.5","4201","1","0","1569811856","1"
"2100","16441","0","5","18541","0101","1","0","1580806035","1"
"3900","0","0","1","3900","4403","1","0","1570523110","1"
"3510","0","0","2","3510","4201","1","0","1579311322","1"
"3920","0","0","2","3920","0101","2","0","1593052802","1"
"3920","0","0","2","3920","0101",,"1568","1591066032","1"
"3918","0","0","3","3918","4403",,"400","1597410552","1"
"3983","0","0","2","3983","4201",,"200","1569596564","1"
"0","3728","0","1","3728","0101",,"1","1537336240","1"
"0","45500","0","1","45500","0101",,"1","1537442280","1"
"0","16000","0","1","16000","0101",,"1","1537606668","1"
"0","5000","0","1","5000","0101",,"1","1537690612","1"
"0","14989","0","1","14989","0101",,"1","1538185746","1"
"0","3500","0","1","3500","0101",,"1","1538300318","1"
"0","3500","0","1","3500","0101",,"1","1538547384","1"
"0","11801","0","1","11801","0101",,"1","1538633862","1"
"0","10586","0","1","10586","0101",,"1","1538974764","1"
"0","3500","0","1","3500","0101",,"1","1539306535","1"
"0","3500","0","1","3500","0101",,"1","1539431988","1"
"0","9125","0","1","9125","0101",,"1","1539592211","1"
"0","5000","0","1","5000","0101",,"1","1539594998","1"
"3151","0","0","2","3151","3301",,"200","1609071900","1"
"4871.0898","0","0","2","4871.0898","0201",,"487","1606558493","1"
"3782.22","0","0","2","3782.22","1201",,"3782","1579416844","1"
"0","6777","0","1","6777","0101",,"1","1537428104","1"
"0","6716","0","1","6716","0101",,"1","1537594287","1"
"0","25294","0","2","25294","0101",,"1","1537607113","1"
"0","7166","0","1","7166","0101",,"1","1537766663","1"
"0","10204","0","1","10204","0101",,"1","1537860950","1"
"0","15000","0","1","15000","0101",,"1","1538281633","1"
"0","6483","0","1","6483","0101",,"1","1538382807","1"
"0","9790","0","1","9790","0101",,"1","1538545141","1"
"0","38517","0","7","38517","0101",,"1","1546174377","1"
"0","5505","0","1","5505","0101",,"1","1538886464","1"
"0","6150","0","1","6150","0101",,"1","1542082490","1"
"0","11632","0","2","11632","0101",,"1","1540716437","1"
"1799","17798","0","11","19597","0101",,"1","1545291916","1"
"6710.6001","0","0","3","6710.6001","0101",,"1550","1605105687","1"
"2543","0","0","2","2543","3301",,"599","1545638260","1"
"1400","0","0","1","1400","0101",,"1400","1542104554","1"
"0","3500","0","1","3500","0101",,"1","1538658126","1"
"2659","0","0","2","2659","3301",,"1","1538120283","1"
"2939","0","0","2","2939","0101",,"2740","1538184936","1"
"2274.3999","0","0","2","2274.3999","4403",,"200","1538319968","1"
"2540","0","0","1","2540","0101",,"70","1544321527","1"
"3510","0","0","2","3510","3301",,"3510","1549940760","1"
"3856","7900","0","4","11756","0201",,"1","1566605027","1"
"3805.5","0","0","1","3805.5","5001",,"3806","1565078076","1"
"1790","0","0","1","1790","3205",,"1790","1546741583","1"
"2075","0","0","1","2075","4403",,"2075","1552544273","1"
"4509","0","0","3","4509","4403",,"400","1555308091","1"
"3890.5701","0","0","2","3890.5701","0201",,"3891","1553608846","1"
"5399.5498","0","0","2","5399.5498","0201",,"200","1560910954","1"
"1750","0","0","1","1750","0101",,"1750","1564014831","1"
"5385","12840","0","6","18225","0201",,"1875","1577579709","1"
"38000","0","0","4","38000","0201",,"20000","1577778843","1"
"1975","0","0","1","1975","5001",,"1975","1561717557","1"
"2804.75","0","0","2","2804.75","3301",,"300","1571810279","1"
"2250","0","0","1","2250","1201",,"2250","1570425008","1"
"3510","0","0","2","3510","4403",,"200","1568778728","1"
"3510","0","0","2","3510","4403",,"400","1564208711","1"
"5876","0","0","2","5876","0201",,"5876","1592024303","1"
"2150","0","0","1","2150","0201",,"2150","1555583629","1"
"3450","0","0","1","3450","5001",,"3450","1569488094","1"
"2700","0","0","1","2700","4403",,"2700","1580481324","1"
"2120","12716","0","3","14836","0101",,"2120","1588678081","1"
"3920","17223","0","5","21143","0101",,"200","1600332851","1"
"5031","0","0","2","5031","0101",,"1","1580546421","1"
"6370","0","0","2","6370","0201",,"6370","1585374368","1"
"3920","74919","0","14","78839","0101",,"1633","1602487614","1"
"6762","0","0","2","6762","3301",,"200","1590910148","1"
"3222.6299","65169","0","10","68391.633","0101",,"599","1607852963","1"
"5047","0","0","2","5047","0201",,"200","1597112790","1"
"4901","0","0","1","4901","4201",,"4901","1607701162","1"
"0","5748","0","1","5748","0101",,"1","1538369517","1"
"2813","0","0","1","2813","3205",,"2813","1601005090","1"
"6860","0","0","2","6860","0201",,"6860","1595125621","1"
"5292","0","0","2","5292","0101",,"5027","1599919150","1"
"0","5000","0","1","5000","0101",,"1","1537772604","1"
"0","17360","0","1","17360","0101",,"1","1537788174","1"
"0","51354","0","1","51354","0101",,"1","1538034161","1"
"0","7734","0","1","7734","0101",,"1","1538190580","1"
"0","5685","0","1","5685","0101",,"1","1538210620","1"
"0","3500","0","1","3500","0101",,"1","1538280330","1"
"0","3500","0","1","3500","0101",,"1","1537779001","1"
"0","5000","0","1","5000","0101",,"1","1538534090","1"
"0","23200","0","1","23200","0101",,"1","1538801562","1"
"3510","0","0","2","3510","0201","1","0","1568002110","1"
"1750","15163","0","7","16913","0201","1","0","1596378520","1"
"3950","0","0","1","3950","0201","1","0","1568119610","1"
"1550","20880","0","5","22430","0101","1","0","1605353730","1"
"3510","0","0","2","3510","4403","1","0","1568859381","1"
"3500","0","0","1","3500","0201","1","0","1568818474","1"
"7220","0","0","2","7220","0201","1","0","1571214879","1"
"2345","9979","0","3","12324","0101","2","0","1575155279","1"
"14999.4","0","0","1","14999.4","0101","2","0","1571708497","1"
"2150","0","0","1","2150","4403","1","0","1573529599","1"
"19968","0","0","2","19968","3301",,"19968","1571108973","1"
"5920.6602","2993","0","3","8913.6602","3301",,"5921","1577343762","1"
"3627","0","0","2","3627","4403",,"1","1569659439","1"
"0","15337","0","1","15337","0101",,"1","1537606897","1"
"0","12254","0","1","12254","0101",,"1","1537672751","1"
"0","6100","0","1","6100","0101",,"1","1537696773","1"
"0","5000","0","1","5000","0101",,"1","1537703159","1"
"0","47000","0","1","47000","0101",,"1","1537775244","1"
"0","9534","0","1","9534","0101",,"1","1537949058","1"
"0","15000","0","2","15000","0101",,"1","1538225843","1"
"0","10100","0","1","10100","0101",,"1","1538187570","1"
"0","6854","0","1","6854","0101",,"1","1538379524","1"
"0","6448","0","1","6448","0101",,"1","1538447173","1"
"0","26470","0","4","26470","0101",,"1","1545620173","1"
"3110","0","0","2","3110","4403",,"977","1571812516","1"
"0","18000","0","1","18000","0101",,"1","1537511383","1"
"0","18978","0","2","18978","0101",,"1","1537870299","1"
"0","6662","0","1","6662","0101",,"1","1538359733","1"
"0","5816","0","1","5816","0101",,"1","1538387011","1"
"0","8007","0","1","8007","0101",,"1","1538545181","1"
"0","23622","0","1","23622","0101",,"1","1538534027","1"
"0","3224","0","1","3224","0101",,"1","1538642811","1"
"0","15388","0","1","15388","0101",,"1","1538714881","1"
"0","5300","0","1","5300","0101",,"1","1538824610","1"
"0","16142","0","1","16142","0101",,"1","1538880436","1"
"0","3608","0","1","3608","0101",,"1","1538903346","1"
"2099","0","0","2","2099","4201",,"2","1529544314","1"
"2680","0","0","1","2680","4201",,"1","1504410889","1"
"1500","0","0","1","1500","0101",,"1","1519894022","1"
"2486.2","0","0","2","2486.2","4401",,"599","1547690419","1"
"4636","0","0","2","4636","1201",,"1109","1552791065","1"
"1338.8","0","0","1","1338.8","4403",,"1339","1543326636","1"
"1899","0","0","2","1899","3205",,"399","1537857336","1"
"1799","0","0","2","1799","0101",,"1799","1538096917","1"
"1799","0","0","2","1799","3301",,"1","1543478514","1"
"0","9495","0","2","9495","0101",,"1","1544578483","1"
"2860","0","0","2","2860","5001",,"100","1535533641","1"
"2799","0","0","2","2799","3301",,"999","1548052903","1"
"3359","0","0","2","3359","5001",,"100","1553415588","1"
"1775","0","0","1","1775","0101",,"1775","1551066544","1"
"2349","40354","0","10","42703","0101",,"101","1593306508","1"
"5109","0","0","2","5109","4403",,"3275","1563847814","1"
"2697.5","0","0","1","2697.5","0101",,"2698","1566646238","1"
"2350","0","0","1","2350","4201",,"2350","1574921997","1"
"3510","0","0","2","3510","0201",,"3510","1579601374","1"
"2349","24647","0","3","26996","0101",,"3510","1569660796","1"
"4189","0","0","2","4189","3301",,"999","1589800101","1"
"3310","0","0","2","3310","4403",,"3310","1579441707","1"
"5295.8101","0","0","2","5295.8101","0201",,"200","1575129150","1"
"3821","3300","0","3","7121","3301",,"100","1608685390","1"
"8673","0","0","2","8673","0201",,"200","1598882683","1"
"1750","0","0","1","1750","0201",,"1750","1579593719","1"
"6240","2800","0","4","9040","3301",,"1","1569206629","1"
"2000","0","0","1","2000","4201",,"2000","1579259446","1"
"3510","0","0","2","3510","4403",,"200","1572193294","1"
"1950","0","0","1","1950","0101",,"1950","1577669404","1"
"2149","0","0","2","2149","1201",,"599","1572400519","1"
"2120","0","0","1","2120","0101",,"2120","1582862758","1"
"4749","0","0","2","4749","1201",,"400","1578191503","1"
"3510","0","0","2","3510","4403",,"1579","1567759816","1"
"4290","0","0","2","4290","4401",,"1073","1571729076","1"
"1750","0","0","1","1750","0101",,"1750","1572820430","1"
"2349","105218","0","19","107567","0201",,"99","1591251033","1"
"3627","0","0","2","3627","0201",,"200","1577781392","1"
"2320","0","0","1","2320","3301",,"200","1590850367","1"
"5789.7598","41377","0","11","47166.758","0101",,"2240","1607256372","1"
"3580","0","0","2","3580","3301",,"400","1604368293","1"
"3510","3595","0","4","7105","3301",,"200","1599397665","1"
"6099.0298","0","0","2","6099.0298","0201",,"200","1596080193","1"
"2919","0","0","2","2919","4403",,"799","1582597795","1"
"4045.4399","14321","0","4","18366.439","3301",,"200","1608997160","1"
"5537","0","0","2","5537","0201",,"5270","1593005334","1"
"4659","0","0","2","4659","0201",,"1516","1591586427","1"
"2919","3041","0","3","5960","0101",,"200","1603629318","1"
"2919","0","0","2","2919","0201",,"599","1601948224","1"
"52020","0","0","2","52020","0101",,"51021","1609380114","1"
"3920","0","0","2","3920","0101",,"980","1598929248","1"
"2919","0","0","2","2919","4403",,"1231","1598236676","1"
"3920","0","0","2","3920","0201",,"1001","1603618415","1"
"0","10861","0","1","10861","0101",,"1","1537614780","1"
"2320","0","0","1","2320","0101",,"2320","1590462339","1"
"3119","2798","0","3","5917","0201",,"400","1588650969","1"
"4405.1001","0","0","2","4405.1001","4403",,"1798","1592745463","1"
